0.0005;0.002;0.004;0.006;0.008;0.01;0.012;0.014;0.016;0.018;0.02;0.022;0.024;0.026;0.028;0.03;0.032;0.034;0.036;0.038;0.04;0.042;0.044;0.046;0.048;0.05;0.052;0.054;0.056;0.058;0.06;0.062;0.064;0.066;0.068;0.07;0.072;0.074;0.076;0.078;0.08;0.082;0.0839991;0.0859854;0.0878634;0.0892244;0.0893665;0.0887429;0.0890596;0.0890473;0.088923;0.0890473;0.0890596;0.0887429;0.0893665;0.0892244;0.0878634;0.0859854;0.0839991;0.082;0.08;0.078;0.076;0.074;0.072;0.07;0.068;0.066;0.064;0.062;0.06;0.058;0.056;0.054;0.052;0.05;0.048;0.046;0.044;0.042;0.04;0.038;0.036;0.034;0.032;0.03;0.028;0.026;0.024;0.022;0.02;0.018;0.016;0.014;0.012;0.01;0.008;0.006;0.004;0.002;
0.0005;0.002;0.004;0.006;0.008;0.01;0.012;0.014;0.016;0.018;0.02;0.022;0.024;0.026;0.028;0.03;0.032;0.034;0.036;0.038;0.04;0.042;0.044;0.046;0.048;0.05;0.052;0.054;0.056;0.058;0.06;0.062;0.064;0.066;0.068;0.07;0.072;0.074;0.076;0.078;0.08;0.0819997;0.0839951;0.0859468;0.0876393;0.0884755;0.0880717;0.0877395;0.0882258;0.0878385;0.0881361;0.0878385;0.0882258;0.0877395;0.0880717;0.0884755;0.0876393;0.0859468;0.0839951;0.0819997;0.08;0.078;0.076;0.074;0.072;0.07;0.068;0.066;0.064;0.062;0.06;0.058;0.056;0.054;0.052;0.05;0.048;0.046;0.044;0.042;0.04;0.038;0.036;0.034;0.032;0.03;0.028;0.026;0.024;0.022;0.02;0.018;0.016;0.014;0.012;0.01;0.008;0.006;0.004;0.002;
0.0005;0.002;0.004;0.006;0.008;0.01;0.012;0.014;0.016;0.018;0.02;0.022;0.024;0.026;0.028;0.03;0.032;0.034;0.036;0.038;0.04;0.042;0.044;0.046;0.048;0.05;0.052;0.054;0.056;0.058;0.06;0.062;0.064;0.066;0.068;0.07;0.072;0.074;0.076;0.078;0.0799999;0.0819984;0.0839801;0.0858433;0.0872012;0.0874166;0.0867948;0.0869407;0.0871737;0.0868009;0.0872005;0.0868009;0.0871737;0.0869407;0.0867948;0.0874166;0.0872012;0.0858433;0.0839801;0.0819984;0.0799999;0.078;0.076;0.074;0.072;0.07;0.068;0.066;0.064;0.062;0.06;0.058;0.056;0.054;0.052;0.05;0.048;0.046;0.044;0.042;0.04;0.038;0.036;0.034;0.032;0.03;0.028;0.026;0.024;0.022;0.02;0.018;0.016;0.014;0.012;0.01;0.008;0.006;0.004;0.002;
0.0005;0.002;0.004;0.006;0.008;0.01;0.012;0.014;0.016;0.018;0.02;0.022;0.024;0.026;0.028;0.03;0.032;0.034;0.036;0.038;0.04;0.042;0.044;0.046;0.048;0.05;0.052;0.054;0.056;0.058;0.06;0.062;0.064;0.066;0.068;0.07;0.072;0.074;0.076;0.078;0.0799995;0.0819929;0.0839356;0.0856136;0.0864774;0.0861484;0.0857099;0.0861637;0.0859701;0.0859564;0.0860651;0.0859564;0.0859701;0.0861637;0.0857099;0.0861484;0.0864774;0.0856136;0.0839356;0.0819929;0.0799995;0.078;0.076;0.074;0.072;0.07;0.068;0.066;0.064;0.062;0.06;0.058;0.056;0.054;0.052;0.05;0.048;0.046;0.044;0.042;0.04;0.038;0.036;0.034;0.032;0.03;0.028;0.026;0.024;0.022;0.02;0.018;0.016;0.014;0.012;0.01;0.008;0.006;0.004;0.002;
0.0005;0.002;0.004;0.006;0.008;0.01;0.012;0.014;0.016;0.018;0.02;0.022;0.024;0.026;0.028;0.03;0.032;0.034;0.036;0.038;0.04;0.042;0.044;0.046;0.048;0.05;0.052;0.054;0.056;0.058;0.06;0.062;0.064;0.066;0.068;0.07;0.072;0.074;0.076;0.0779998;0.0799975;0.0819747;0.0838248;0.0851803;0.0854554;0.0848528;0.084848;0.0852248;0.0848115;0.0851425;0.0848753;0.0851425;0.0848115;0.0852248;0.084848;0.0848528;0.0854554;0.0851803;0.0838248;0.0819747;0.0799975;0.0779998;0.076;0.074;0.072;0.07;0.068;0.066;0.064;0.062;0.06;0.058;0.056;0.054;0.052;0.05;0.048;0.046;0.044;0.042;0.04;0.038;0.036;0.034;0.032;0.03;0.028;0.026;0.024;0.022;0.02;0.018;0.016;0.014;0.012;0.01;0.008;0.006;0.004;0.002;
0.0005;0.002;0.004;0.006;0.008;0.01;0.012;0.014;0.016;0.018;0.02;0.022;0.024;0.026;0.028;0.03;0.032;0.034;0.036;0.038;0.04;0.042;0.044;0.046;0.048;0.05;0.052;0.054;0.056;0.058;0.06;0.062;0.064;0.066;0.068;0.07;0.072;0.074;0.0759999;0.0779992;0.0799904;0.0819247;0.0835904;0.0844769;0.084214;0.0837067;0.0840816;0.0840885;0.083839;0.084179;0.0838192;0.084179;0.083839;0.0840885;0.0840816;0.0837067;0.084214;0.0844769;0.0835904;0.0819247;0.0799904;0.0779992;0.0759999;0.074;0.072;0.07;0.068;0.066;0.064;0.062;0.06;0.058;0.056;0.054;0.052;0.05;0.048;0.046;0.044;0.042;0.04;0.038;0.036;0.034;0.032;0.03;0.028;0.026;0.024;0.022;0.02;0.018;0.016;0.014;0.012;0.01;0.008;0.006;0.004;0.002;
0.0005;0.002;0.004;0.006;0.008;0.01;0.012;0.014;0.016;0.018;0.02;0.022;0.024;0.026;0.028;0.03;0.032;0.034;0.036;0.038;0.04;0.042;0.044;0.046;0.048;0.05;0.052;0.054;0.056;0.058;0.06;0.062;0.064;0.066;0.068;0.07;0.072;0.074;0.0759997;0.0779965;0.0799691;0.0818076;0.0831612;0.0834862;0.0829115;0.0827811;0.0832231;0.082888;0.0830139;0.0830406;0.082943;0.0830406;0.0830139;0.082888;0.0832231;0.0827811;0.0829115;0.0834862;0.0831612;0.0818076;0.0799691;0.0779965;0.0759997;0.074;0.072;0.07;0.068;0.066;0.064;0.062;0.06;0.058;0.056;0.054;0.052;0.05;0.048;0.046;0.044;0.042;0.04;0.038;0.036;0.034;0.032;0.03;0.028;0.026;0.024;0.022;0.02;0.018;0.016;0.014;0.012;0.01;0.008;0.006;0.004;0.002;
0.0005;0.002;0.004;0.006;0.008;0.01;0.012;0.014;0.016;0.018;0.02;0.022;0.024;0.026;0.028;0.03;0.032;0.034;0.036;0.038;0.04;0.042;0.044;0.046;0.048;0.05;0.052;0.054;0.056;0.058;0.06;0.062;0.064;0.066;0.068;0.07;0.072;0.0739999;0.0759987;0.0779878;0.0799142;0.0815693;0.0824748;0.0822706;0.0817201;0.0819986;0.0821704;0.0818028;0.0821639;0.0818711;0.0821156;0.0818711;0.0821639;0.0818028;0.0821704;0.0819986;0.0817201;0.0822706;0.0824748;0.0815693;0.0799142;0.0779878;0.0759987;0.0739999;0.072;0.07;0.068;0.066;0.064;0.062;0.06;0.058;0.056;0.054;0.052;0.05;0.048;0.046;0.044;0.042;0.04;0.038;0.036;0.034;0.032;0.03;0.028;0.026;0.024;0.022;0.02;0.018;0.016;0.014;0.012;0.01;0.008;0.006;0.004;0.002;
0.0005;0.002;0.004;0.006;0.008;0.01;0.012;0.014;0.016;0.018;0.02;0.022;0.024;0.026;0.028;0.03;0.032;0.034;0.036;0.038;0.04;0.042;0.044;0.046;0.048;0.05;0.052;0.054;0.056;0.058;0.06;0.062;0.064;0.066;0.068;0.07;0.072;0.0739996;0.0759953;0.0779634;0.0797916;0.0811436;0.081511;0.0809684;0.0807359;0.0811895;0.0809828;0.0808998;0.0811505;0.0808359;0.0811659;0.0808359;0.0811505;0.0808998;0.0809828;0.0811895;0.0807359;0.0809684;0.081511;0.0811436;0.0797916;0.0779634;0.0759953;0.0739996;0.072;0.07;0.068;0.066;0.064;0.062;0.06;0.058;0.056;0.054;0.052;0.05;0.048;0.046;0.044;0.042;0.04;0.038;0.036;0.034;0.032;0.03;0.028;0.026;0.024;0.022;0.02;0.018;0.016;0.014;0.012;0.01;0.008;0.006;0.004;0.002;
0.0005;0.002;0.004;0.006;0.008;0.01;0.012;0.014;0.016;0.018;0.02;0.022;0.024;0.026;0.028;0.03;0.032;0.034;0.036;0.038;0.04;0.042;0.044;0.046;0.048;0.05;0.052;0.054;0.056;0.058;0.06;0.062;0.064;0.066;0.068;0.07;0.0719999;0.0739983;0.075985;0.0779041;0.0795498;0.0804717;0.0803197;0.0797437;0.0799232;0.0802152;0.0798261;0.0800802;0.0799957;0.0799618;0.0800512;0.0799618;0.0799957;0.0800802;0.0798261;0.0802152;0.0799232;0.0797437;0.0803197;0.0804717;0.0795498;0.0779041;0.075985;0.0739983;0.0719999;0.07;0.068;0.066;0.064;0.062;0.06;0.058;0.056;0.054;0.052;0.05;0.048;0.046;0.044;0.042;0.04;0.038;0.036;0.034;0.032;0.03;0.028;0.026;0.024;0.022;0.02;0.018;0.016;0.014;0.012;0.01;0.008;0.006;0.004;0.002;
0.0005;0.002;0.004;0.006;0.008;0.01;0.012;0.014;0.016;0.018;0.02;0.022;0.024;0.026;0.028;0.03;0.032;0.034;0.036;0.038;0.04;0.042;0.044;0.046;0.048;0.05;0.052;0.054;0.056;0.058;0.06;0.062;0.064;0.066;0.068;0.07;0.0719994;0.073994;0.0759577;0.0777764;0.0791271;0.0795314;0.0790224;0.0787079;0.0791387;0.0790707;0.0788302;0.079176;0.0788536;0.0791186;0.0788919;0.0791186;0.0788536;0.079176;0.0788302;0.0790707;0.0791387;0.0787079;0.0790224;0.0795314;0.0791271;0.0777764;0.0759577;0.073994;0.0719994;0.07;0.068;0.066;0.064;0.062;0.06;0.058;0.056;0.054;0.052;0.05;0.048;0.046;0.044;0.042;0.04;0.038;0.036;0.034;0.032;0.03;0.028;0.026;0.024;0.022;0.02;0.018;0.016;0.014;0.012;0.01;0.008;0.006;0.004;0.002;
0.0005;0.002;0.004;0.006;0.008;0.01;0.012;0.014;0.016;0.018;0.02;0.022;0.024;0.026;0.028;0.03;0.032;0.034;0.036;0.038;0.04;0.042;0.044;0.046;0.048;0.05;0.052;0.054;0.056;0.058;0.06;0.062;0.064;0.066;0.068;0.0699998;0.0719977;0.0739821;0.0758942;0.0775317;0.0784678;0.0783627;0.0777737;0.0778584;0.0782295;0.0778831;0.0779809;0.0781047;0.0778583;0.0781525;0.0778459;0.0781525;0.0778583;0.0781047;0.0779809;0.0778831;0.0782295;0.0778584;0.0777737;0.0783627;0.0784678;0.0775317;0.0758942;0.0739821;0.0719977;0.0699998;0.068;0.066;0.064;0.062;0.06;0.058;0.056;0.054;0.052;0.05;0.048;0.046;0.044;0.042;0.04;0.038;0.036;0.034;0.032;0.03;0.028;0.026;0.024;0.022;0.02;0.018;0.016;0.014;0.012;0.01;0.008;0.006;0.004;0.002;
0.0005;0.002;0.004;0.006;0.008;0.01;0.012;0.014;0.016;0.018;0.02;0.022;0.024;0.026;0.028;0.03;0.032;0.034;0.036;0.038;0.04;0.042;0.044;0.046;0.048;0.05;0.052;0.054;0.056;0.058;0.06;0.062;0.064;0.066;0.0679999;0.0699991;0.0719926;0.0739521;0.0757621;0.0771117;0.0775482;0.0770731;0.0766935;0.0770805;0.0771409;0.0768065;0.0771381;0.0769409;0.0769982;0.0770361;0.0769532;0.0770361;0.0769982;0.0769409;0.0771381;0.0768065;0.0771409;0.0770805;0.0766935;0.0770731;0.0775482;0.0771117;0.0757621;0.0739521;0.0719926;0.0699991;0.0679999;0.066;0.064;0.062;0.06;0.058;0.056;0.054;0.052;0.05;0.048;0.046;0.044;0.042;0.04;0.038;0.036;0.034;0.032;0.03;0.028;0.026;0.024;0.022;0.02;0.018;0.016;0.014;0.012;0.01;0.008;0.006;0.004;0.002;
0.0005;0.002;0.004;0.006;0.008;0.01;0.012;0.014;0.016;0.018;0.02;0.022;0.024;0.026;0.028;0.03;0.032;0.034;0.036;0.038;0.04;0.042;0.044;0.046;0.048;0.05;0.052;0.054;0.056;0.058;0.06;0.062;0.064;0.066;0.0679997;0.0699971;0.0719791;0.0738847;0.0755148;0.0764634;0.0764007;0.0758073;0.0758049;0.0762209;0.0759536;0.0758964;0.076163;0.0758407;0.0761332;0.0758895;0.076102;0.0758895;0.0761332;0.0758407;0.076163;0.0758964;0.0759536;0.0762209;0.0758049;0.0758073;0.0764007;0.0764634;0.0755148;0.0738847;0.0719791;0.0699971;0.0679997;0.066;0.064;0.062;0.06;0.058;0.056;0.054;0.052;0.05;0.048;0.046;0.044;0.042;0.04;0.038;0.036;0.034;0.032;0.03;0.028;0.026;0.024;0.022;0.02;0.018;0.016;0.014;0.012;0.01;0.008;0.006;0.004;0.002;
0.0005;0.002;0.004;0.006;0.008;0.01;0.012;0.014;0.016;0.018;0.02;0.022;0.024;0.026;0.028;0.03;0.032;0.034;0.036;0.038;0.04;0.042;0.044;0.046;0.048;0.05;0.052;0.054;0.056;0.058;0.06;0.062;0.064;0.0659999;0.0679989;0.0699911;0.0719464;0.0737484;0.0750972;0.0755623;0.0751205;0.0746893;0.075021;0.0751905;0.0748189;0.0750673;0.0750408;0.0748942;0.0751342;0.074857;0.0751445;0.074857;0.0751342;0.0748942;0.0750408;0.0750673;0.0748189;0.0751905;0.075021;0.0746893;0.0751205;0.0755623;0.0750972;0.0737484;0.0719464;0.0699911;0.0679989;0.0659999;0.064;0.062;0.06;0.058;0.056;0.054;0.052;0.05;0.048;0.046;0.044;0.042;0.04;0.038;0.036;0.034;0.032;0.03;0.028;0.026;0.024;0.022;0.02;0.018;0.016;0.014;0.012;0.01;0.008;0.006;0.004;0.002;
0.0005;0.002;0.004;0.006;0.008;0.01;0.012;0.014;0.016;0.018;0.02;0.022;0.024;0.026;0.028;0.03;0.032;0.034;0.036;0.038;0.04;0.042;0.044;0.046;0.048;0.05;0.052;0.054;0.056;0.058;0.06;0.062;0.064;0.0659996;0.0679964;0.069976;0.0718754;0.0734989;0.0744586;0.0744344;0.073843;0.073762;0.0741965;0.0740248;0.0738391;0.0741694;0.0738885;0.0740444;0.0740059;0.0739656;0.0740433;0.0739656;0.0740059;0.0740444;0.0738885;0.0741694;0.0738391;0.0740248;0.0741965;0.073762;0.073843;0.0744344;0.0744586;0.0734989;0.0718754;0.069976;0.0679964;0.0659996;0.064;0.062;0.06;0.058;0.056;0.054;0.052;0.05;0.048;0.046;0.044;0.042;0.04;0.038;0.036;0.034;0.032;0.03;0.028;0.026;0.024;0.022;0.02;0.018;0.016;0.014;0.012;0.01;0.008;0.006;0.004;0.002;
0.0005;0.002;0.004;0.006;0.008;0.01;0.012;0.014;0.016;0.018;0.02;0.022;0.024;0.026;0.028;0.03;0.032;0.034;0.036;0.038;0.04;0.042;0.044;0.046;0.048;0.05;0.052;0.054;0.056;0.058;0.06;0.062;0.0639998;0.0659985;0.0679896;0.0699408;0.0717354;0.0730834;0.0735741;0.0731648;0.072693;0.0729635;0.0732205;0.0728556;0.0729883;0.0731188;0.0728454;0.0731459;0.0728771;0.0731038;0.0729033;0.0731038;0.0728771;0.0731459;0.0728454;0.0731188;0.0729883;0.0728556;0.0732205;0.0729635;0.072693;0.0731648;0.0735741;0.0730834;0.0717354;0.0699408;0.0679896;0.0659985;0.0639998;0.062;0.06;0.058;0.056;0.054;0.052;0.05;0.048;0.046;0.044;0.042;0.04;0.038;0.036;0.034;0.032;0.03;0.028;0.026;0.024;0.022;0.02;0.018;0.016;0.014;0.012;0.01;0.008;0.006;0.004;0.002;
0.0005;0.002;0.004;0.006;0.008;0.01;0.012;0.014;0.016;0.018;0.02;0.022;0.024;0.026;0.028;0.03;0.032;0.034;0.036;0.038;0.04;0.042;0.044;0.046;0.048;0.05;0.052;0.054;0.056;0.058;0.06;0.0619999;0.0639994;0.0659956;0.0679728;0.0698664;0.0714838;0.0724536;0.0724645;0.0718795;0.0717287;0.0721617;0.072089;0.0718108;0.072137;0.0719672;0.0719458;0.0721052;0.0718722;0.0721351;0.0718635;0.0721351;0.0718722;0.0721052;0.0719458;0.0719672;0.072137;0.0718108;0.072089;0.0721617;0.0717287;0.0718795;0.0724645;0.0724536;0.0714838;0.0698664;0.0679728;0.0659956;0.0639994;0.0619999;0.06;0.058;0.056;0.054;0.052;0.05;0.048;0.046;0.044;0.042;0.04;0.038;0.036;0.034;0.032;0.03;0.028;0.026;0.024;0.022;0.02;0.018;0.016;0.014;0.012;0.01;0.008;0.006;0.004;0.002;
0.0005;0.002;0.004;0.006;0.008;0.01;0.012;0.014;0.016;0.018;0.02;0.022;0.024;0.026;0.028;0.03;0.032;0.034;0.036;0.038;0.04;0.042;0.044;0.046;0.048;0.05;0.052;0.054;0.056;0.058;0.06;0.0619998;0.0639982;0.0659879;0.0679352;0.069723;0.0710702;0.0715841;0.071206;0.0707028;0.0709103;0.0712334;0.0709061;0.0709171;0.0711617;0.0708527;0.0710914;0.0709663;0.0709913;0.0710328;0.0709595;0.0710328;0.0709913;0.0709663;0.0710914;0.0708527;0.0711617;0.0709171;0.0709061;0.0712334;0.0709103;0.0707028;0.071206;0.0715841;0.0710702;0.069723;0.0679352;0.0659879;0.0639982;0.0619998;0.06;0.058;0.056;0.054;0.052;0.05;0.048;0.046;0.044;0.042;0.04;0.038;0.036;0.034;0.032;0.03;0.028;0.026;0.024;0.022;0.02;0.018;0.016;0.014;0.012;0.01;0.008;0.006;0.004;0.002;
0.0005;0.002;0.004;0.006;0.008;0.01;0.012;0.014;0.016;0.018;0.02;0.022;0.024;0.026;0.028;0.03;0.032;0.034;0.036;0.038;0.04;0.042;0.044;0.046;0.048;0.05;0.052;0.054;0.056;0.058;0.0599999;0.0619993;0.0639948;0.0659696;0.0678577;0.0694695;0.0704483;0.0704916;0.0699162;0.0697038;0.0701208;0.0701425;0.0698079;0.0700818;0.0700479;0.0698751;0.070146;0.069865;0.0701145;0.0699018;0.0700922;0.0699018;0.0701145;0.069865;0.070146;0.0698751;0.0700479;0.0700818;0.0698079;0.0701425;0.0701208;0.0697038;0.0699162;0.0704916;0.0704483;0.0694695;0.0678577;0.0659696;0.0639948;0.0619993;0.0599999;0.058;0.056;0.054;0.052;0.05;0.048;0.046;0.044;0.042;0.04;0.038;0.036;0.034;0.032;0.03;0.028;0.026;0.024;0.022;0.02;0.018;0.016;0.014;0.012;0.01;0.008;0.006;0.004;0.002;
0.0005;0.002;0.004;0.006;0.008;0.01;0.012;0.014;0.016;0.018;0.02;0.022;0.024;0.026;0.028;0.03;0.032;0.034;0.036;0.038;0.04;0.042;0.044;0.046;0.048;0.05;0.052;0.054;0.056;0.058;0.0599997;0.0619978;0.0639862;0.0659296;0.0677111;0.0690577;0.0695925;0.0692444;0.0687171;0.0688621;0.0692325;0.0689625;0.0688617;0.0691696;0.0688995;0.0690085;0.0690627;0.0688963;0.0691222;0.0688716;0.0691297;0.0688716;0.0691222;0.0688963;0.0690627;0.0690085;0.0688995;0.0691696;0.0688617;0.0689625;0.0692325;0.0688621;0.0687171;0.0692444;0.0695925;0.0690577;0.0677111;0.0659296;0.0639862;0.0619978;0.0599997;0.058;0.056;0.054;0.052;0.05;0.048;0.046;0.044;0.042;0.04;0.038;0.036;0.034;0.032;0.03;0.028;0.026;0.024;0.022;0.02;0.018;0.016;0.014;0.012;0.01;0.008;0.006;0.004;0.002;
